PropertyName,DateMapped,Initials,ManagementCategory,Acreage,YearMapped,Perimeter,GlobalID,created_user,created_date,last_edited_user,last_edited_date,OBJECTID,ShapeSTArea,ShapeSTLength
HASELWOOD,2008-12-03T00:00:00.000Z,pb,NSH,0.78918282,2008,1403.81097141,{C3E55CA5-19DE-4890-8E70-7705B4398B92},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370078,34376.666015625,1403.81097140822
HASELWOOD,2008-12-03T00:00:00.000Z,pb,MOA,11.75359609,2008,5876.83199037,{802423D3-F26F-452A-A53F-A52DE180CCAA},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370079,511984.595703125,5876.83199037176
HASELWOOD,2008-12-03T00:00:00.000Z,pb,NSH,0.18881837,2008,1266.92788317,{475E8C52-2B49-490D-A22B-1E721165B47D},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370080,8224.8955078125,1266.92788317405
HASELWOOD,2008-12-03T00:00:00.000Z,pb,MOA,22.6988844,2008,5570.07543576,{B96C4E54-89AE-4605-9D3A-1A8BFD7BA723},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370081,988759.44921875,5570.07543576152
HASELWOOD,2008-12-03T00:00:00.000Z,pb,NSH,0.04351862,2008,263.40148016,{BC29F4C6-5265-44FF-BBA8-583A4369908C},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370082,1895.66381835938,263.401480159697
DOWE FLATS,2008-10-23T00:00:00.000Z,jeg,HCA,1.24049957,2008,1503.62994156,{FB7C7C5F-D5E1-4641-8862-164ACE120B78},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370083,54035.9448242188,1503.62994155776
DOWE FLATS,2008-10-23T00:00:00.000Z,jeg,HCA,0.00451156,2008,63.35879223,{8E0E2D42-3D81-40EB-9F73-23A7E6C643C8},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370084,196.52294921875,63.3587922278995
RABBIT MOUNTAIN,,eb,HCA,14.42443369,2007,5648.58859457,{7048BA90-8E36-436A-9F35-80793CBBC7FB},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370085,628325.817871094,5648.5885945706
TOTEVE,2008-10-22T00:00:00.000Z,mg,NPD,0.33367626,2008,1110.97914965,{964682C9-CAB7-4B98-BAF3-44DFBF5F5BA3},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370086,14534.8801269531,1110.97914964966
TOTEVE,2008-10-22T00:00:00.000Z,mg,NPD,0.17576119,2008,796.8320512,{F098A93F-AFF0-48C7-9A0E-7E1EFF49EB91},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370087,7656.12768554688,796.832051204057
TOTEVE,2008-10-22T00:00:00.000Z,mg,NPD,16.9558563,2008,12965.80288582,{F8C89458-6029-4DF1-88A9-8E451E9915C3},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370088,738594.149902344,12965.802885816
SUITTS,,mg,MOA,1.74616554,2007,3109.73811957,{AB00A2B4-70AA-440A-B407-32AB0AA28DE7},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370089,76062.6657714844,3109.73811957414
SUITTS,,mg,NPD,9.39667655,2007,5828.17783814,{D4C1D79F-2A1C-4082-ACCC-8599B173304B},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370090,409317.594238281,5828.17783814041
SUITTS,,mg,NSH,0.1469315,2007,1652.00995395,{95858AF4-3511-481B-9261-B6F4127429C7},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370091,6400.3115234375,1652.00995394537
BREWBAKER,,eb,NPD,0.06209883,2007,495.04324593,{4E752279-C676-49CB-9097-6B1412F0B172},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370092,2705.0146484375,495.043245928822
BREWBAKER,2008-10-06T00:00:00.000Z,jeg,NPD,0.03943147,2008,634.50179774,{E24505EF-BFA1-4A49-8028-DF72C5091956},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370093,1717.62817382812,634.501797741503
ROCK CREEK FARM,2008-10-13T00:00:00.000Z,ng,NPD,7.1163865,2008,5298.18555067,{62F92836-6603-4830-A802-64908903DBC2},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370094,309988.556396484,5298.1855506715
ROCK CREEK FARM,2008-10-14T00:00:00.000Z,MG,HCA,28.4068117,2008,4917.62744243,{C010B7D6-83EF-4CEB-AB7B-9FDA219EC566},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370095,1237395.76879883,4917.62744242572
ROCK CREEK FARM,2008-10-14T00:00:00.000Z,MG,HCA,42.7641925,2008,16602.81398567,{78FEA6B6-DBA3-42C9-9EE2-F845CC097DF2},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370096,1862800.77416992,16602.8139856665
ROCK CREEK FARM,2008-10-14T00:00:00.000Z,MG,NSH,0.00282933,2008,76.93983325,{179C0ABD-FD58-409C-BF51-DCC44C5482F8},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370097,123.245361328125,76.9398332458394
HALL RANCH,,,HCA,49.64828041,2007,14818.96578896,{DCF45974-C9BA-4F0B-A952-BC36D54C023B},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370098,2162670.44360352,14818.9657889617
HALL RANCH,,,HCA,0.0007983,2007,46.34086916,{EE0308CD-BE98-4899-A43C-D4FD3C0E7440},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370099,34.773681640625,46.3408691642505
HALL RANCH,,,NSH,2.32809796,2007,6336.40042888,{FED655FD-5385-4EDA-8A5F-9570C37B6019},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370100,101411.543212891,6336.40042888249
HALL RANCH,,,HCA,0.93111796,2007,948.35299114,{8EBDB886-1EB5-4154-ADAC-FA4805A6890D},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370101,40559.3354492188,948.352991141364
ROCK CREEK FARM,,,MOA,0.48114724,2007,1821.686544,{0DD83EA6-1178-451B-B323-D95C859A42E3},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370102,20958.6906738281,1821.6865439956
ROCK CREEK FARM,,,MOA,33.24844744,2007,5240.84983772,{8B7A61C4-A688-4022-87D4-63D028981996},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370103,1448296.57861328,5240.84983771599
KENOSHA PONDS,,,NPD,0.09153986,2007,787.88421424,{1D50D1A8-28D1-4FE2-8430-CF98670A6083},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370104,3987.46020507812,787.884214235127
KENOSHA PONDS,,,MOA,33.91343426,2007,9641.88883455,{F6C74F96-A64D-421F-9565-09E897C35DEE},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370105,1477263.28417969,9641.88883455179
KENOSHA PONDS,,,NSH,4.22025561,2007,7621.82837879,{327A1911-0522-4EE9-B73C-611966B219C6},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370106,183833.601074219,7621.82837879201
ROCK CREEK FARM,2008-10-14T00:00:00.000Z,MG,HCA,1.459e-05,2008,63.67581272,{C6B72BFA-B76E-436E-BDB3-B1F2B4832429},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370107,0.635498046875,63.6758127163824
ROCK CREEK FARM,2008-10-14T00:00:00.000Z,jeg,HCA,1.459e-05,2008,63.67581272,{ABF6AF8C-0A14-4A43-B2FC-6742916A4466},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370108,0.635498046875,63.6758127163824
ROCK CREEK FARM,2008-10-15T00:00:00.000Z,jeg,MOA,0.00065957,2008,38.55474112,{258CC981-1614-4C84-B709-2C5FC84E852E},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370109,28.73095703125,38.5547411150439
ROCK CREEK FARM,2008-10-14T00:00:00.000Z,jeg,MOA,0.00065957,2008,38.55474112,{33275E98-EA4D-4861-A397-A6C599C8F5D3},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370110,28.73095703125,38.5547411150439
TOTEVE,2008-11-03T00:00:00.000Z,jeg,NPD,0.05063326,2008,387.39977703,{011ADE85-CCFD-4B9E-8E4B-BF2E65261CB8},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370111,2205.57592773438,387.399777025147
TOTEVE,2008-10-22T00:00:00.000Z,mg,NPD,0.05063326,2008,387.39977703,{EDE965FB-7CB9-4F79-B395-249585EE774F},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370112,2205.57592773438,387.399777025147
TOTEVE,2008-11-03T00:00:00.000Z,jeg,NPD,6.48059874,2008,4015.33933348,{82A93C6C-D663-4D3E-BC5C-65C72BE0C1DE},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370113,282293.750244141,4015.33933347841
TOTEVE,2008-10-22T00:00:00.000Z,mg,NPD,6.48059874,2008,4015.33933348,{430ACC66-3505-4D58-B232-B84B66689081},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370114,282293.750244141,4015.33933347841
TELLEEN (SUPERIOR AND ASSOC.),,,HCA,35.07311822,2007,6181.28711129,{74FAE0BF-E0D3-4C3C-8FA3-D78E12233F54},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370115,1527778.91796875,6181.28711129127
TELLEEN (SUPERIOR AND ASSOC.),,,HCA,40.28993558,2007,11094.3782978,{7E3FDD3B-0EEA-4499-9788-52832D551CC4},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370116,1755022.57421875,11094.3782977962
SINGLETREE,,,HCA,0.36250648,2007,893.42616229,{43E20531-7BE5-43D1-AD90-2DF20794AB60},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370117,15790.7192382812,893.426162289921
TELLEEN (SUPERIOR AND ASSOC.),,,HCA,0.1046003,2007,287.43355426,{0C13986B-C6AF-4DD0-80BB-72D4BB38582B},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370118,4556.36987304688,287.433554256055
TELLEEN (SUPERIOR AND ASSOC.),,,HCA,13.1423663,2007,5325.3939971,{01AC70D1-4C37-47B4-92B8-200FF6B56EA9},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370119,572479.185791016,5325.39399709747
TELLEEN (SUPERIOR AND ASSOC.),,,HCA,3.0901059,2007,1713.49210203,{8B6766C3-5C6E-4169-BAA1-C17CBDD5E4F2},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370120,134604.475830078,1713.49210202578
ROCK CREEK FARM,,,NPD,2.98420193,2007,2348.12311399,{5CDB7C0D-0D2E-4204-8048-780BF18438B3},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370121,129991.316162109,2348.12311399252
ROCK CREEK FARM,,,NPD,0.53404431,2007,672.80462224,{102C5177-547E-43AF-919C-BDC4830C5F58},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370122,23262.8771972656,672.80462224107
ROCK CREEK FARM,,,NPD,0.09660157,2007,388.85145247,{9E93EF5D-FB07-474D-9713-004FC26F617E},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370123,4207.947265625,388.851452474851
COHIG,,,MOA,4.94943592,2007,2841.4492605,{3F2A6D25-07F2-4F21-8C8C-B5607FB25094},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370124,215596.56640625,2841.44926049537
BROOMFIELD NORTH,,,MOA,1.38522496,2007,1149.69693834,{F8DE9B2F-1D89-45F5-88A1-FCA81CA6650F},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370125,60340.1584472656,1149.69693833764
BOULDER COUNTY LAND VENTURE,,,NPD,0.2114867,2007,515.84875841,{B1E52E40-4B87-43D6-A8F9-EC026FD2DCC5},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370126,9212.32397460938,515.848758407859
ARMSTRONG,,,MOA,1.03428493,2007,1457.97723464,{E8468A28-BAC7-4149-A493-457BD705D5E4},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370127,45053.2705078125,1457.9772346385
ARMSTRONG,,,MOA,2.44500282,2007,1749.26941393,{EE6D7507-69AE-467B-AF8D-BCA5A539569E},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370128,106503.897216797,1749.26941393467
JOHNSON TRUST,,,NPD,0.04571324,2007,214.34845573,{906E8BE2-CB2A-41B8-B70C-86B1853F5168},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370129,1991.26098632812,214.348455730134
JOHNSON TRUST,,,NPD,0.79532681,2007,827.12916427,{65423F1F-B345-4D8F-9370-0FB9AB0B393A},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370130,34644.2978515625,827.12916427026
ALEXANDER DAWSON FOUNDATION (ADF),,,MOA,2.73380566,2007,2043.41310883,{11FCF1A1-FFBF-48E2-AA15-B3D18D81C16E},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370131,119084.098876953,2043.41310883016
ALEXANDER DAWSON FOUNDATION (ADF),,,MOA,0.63715645,2007,949.26900501,{D0748A2B-6A21-4839-9F67-9BF94CE1E4BD},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370132,27754.4228515625,949.269005013769
ALEXANDER DAWSON FOUNDATION (ADF),,,MOA,0.5209601,2007,826.71775139,{92FCB302-48DA-47AD-B181-39830F8E2A03},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370133,22692.9304199219,826.71775138706
MACY (DORIS),,,NPD,0.55422297,2007,645.74252124,{D43F769E-CAE9-42D0-82A8-760CBD0A3912},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370134,24141.8571777344,645.742521242752
BEECH,,,HCA,0.49550019,2007,782.02537589,{9E4FF3D6-A8CC-4442-9707-E51062B90517},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370135,21583.9016113281,782.025375887337
HILLSIDE ESTATES,,,MOA,59.54393067,2007,12565.27115933,{F6D2F01A-35FE-4198-987C-237EAB40A8E7},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370136,2593723.24609375,12565.2711593321
IBM,,,NPD,0.34895086,2007,788.31741388,{F4351D01-9C3A-4F03-9E1D-65DE0ECB3E94},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370137,15200.2387695312,788.317413883676
IBM,,,NPD,0.0610622,2007,196.79785017,{68B8AB8F-744B-42FB-906C-7A5510B990CF},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370138,2659.859375,196.797850170095
IBM,,,NPD,0.12815916,2007,441.40269001,{293FCBC1-F3F7-4E3E-990E-410917E14121},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370139,5582.59008789062,441.402690008827
IBM,,,NPD,0.0216775,2007,123.24738889,{AF3938FB-1904-4729-890B-1CAA96D57DD3},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370140,944.26806640625,123.24738889402
IBM,,,NPD,0.13479086,2007,324.03051486,{EFE84CDF-3A32-4D85-8356-AD1F469ABCAA},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370141,5871.4658203125,324.030514857
BEECH,,,HCA,1.79856466,2007,1325.37874763,{B064082E-8DBB-4C5D-A572-E2DA80C073DB},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370142,78345.1640625,1325.37874762632
BEECH,,,HCA,0.81333775,2007,921.83448801,{BD561205-02E6-4377-AC63-E446669EEB89},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370143,35428.8515625,921.834488005663
BECKY,,,NPD,0.47965397,2007,688.82365116,{28F3FECC-9437-4E1E-B185-F8FE7634B906},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370144,20893.6430664062,688.823651156918
BECKY,,,NPD,8.89720821,2007,3046.63537118,{46C3D585-55C7-48B5-96A6-C79E72A2A6EA},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370145,387560.839599609,3046.63537118037
BREWBAKER,,,NPD,0.03137843,2007,153.16740478,{F087934D-87C0-4F68-A642-1986449C6278},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370146,1366.83911132812,153.167404778703
WASSON,,,NPD,4.09211574,2007,3660.83725662,{FF704D4D-D1E5-4643-BA6F-80EC93C72D8A},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370147,178251.849121094,3660.83725662429
ERTL,,,NPD,4.91158737,2007,2420.94873316,{FEE1A83B-7A30-4715-AB09-30F11EBC52B5},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370148,213947.891845703,2420.94873315824
KENOSHA PONDS,,,UND,0.09153706,2007,787.88264723,{B3202194-B366-468F-9A9A-F9E78E07BC59},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370149,3987.33837890625,787.882647230936
LYNCH,,,UND,15.47542348,2007,4098.3094374,{D9741BA3-FFCC-4142-8AE1-3E78D6818A6B},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370150,674106.751464844,4098.30943740137
JAMES CONSTRUCTION,,,MOA,0.00173957,2007,230.07915488,{0FECC452-E2D2-4A75-882D-5BF647DA896E},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370151,75.77587890625,230.079154881163
STEPHENSON NELSON,,,UND,3.29952571,2007,3195.38018685,{A4B3F4F1-455F-4E6C-B4FE-30A11D603C9A},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370152,143726.764648438,3195.38018684927
MCINTOSH,,,COL,9.42603464,2007,5670.7001565,{0A753497-54EC-4F9B-B9FF-1B2490D52C97},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370153,410596.427001953,5670.700156501
STEPHENSON NELSON,,,UND,10.34222062,2007,5019.56805028,{5BE75E3C-D3AA-42DF-A10E-C6797C68A436},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370154,450505.327880859,5019.56805028047
STEPHENSON NELSON,,,UND,0.03655918,2007,158.98620356,{43E27659-98DB-46D2-B147-A987F6C95808},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370155,1592.51147460938,158.986203561806
STEPHENSON NELSON,,,UND,3.87164209,2007,2625.89105452,{80B6E107-10AA-41CD-82FB-AB2CCDBC77BC},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370156,168648.053222656,2625.89105452478
STEPHENSON NELSON,,,UND,0.08268424,2007,224.96740629,{82E13186-E481-4035-A72C-45014994EA16},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370157,3601.71069335938,224.967406286648
STEPHENSON NELSON,,,UND,0.26389188,2007,437.23983217,{30DB91ED-B7E3-489D-B2E3-A1E63EE1BCB7},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370158,11495.0847167969,437.239832170799
STEPHENSON NELSON,,,UND,0.38785803,2007,701.23985828,{ABF9EE34-45DC-4323-8D80-16352B94DDA9},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370159,16895.0290527344,701.239858283031
STEPHENSON NELSON,,,UND,0.07152816,2007,225.73997778,{D2C457FA-DABA-41FB-A08C-9B141CF99958},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370160,3115.75463867188,225.739977779726
VERHEY,,,UND,2.6613303,2007,1589.58425403,{EBDFAD46-249F-44F2-9F41-077CCFD90DDA},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370161,115927.083984375,1589.58425403288
HEIL VALLEY RANCH,,,UND,2.09552827,2007,1749.95937173,{C8530D8B-40C8-4F4E-8DD8-3B8982BC55E1},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370162,91280.845703125,1749.95937173498
ZAHARIAS,,,HCA,0.5457722,2007,672.6546259,{616EC88C-AAB8-49EE-B23E-6BA304AD7F4B},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370163,23773.7419433594,672.65462590219
MAYHOFFER,,,CON,1.27179903,2007,1174.62102915,{E1F4E9A5-155A-4216-9472-91B9F993FC4B},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370164,55399.3442382812,1174.6210291456
SINGLETREE/ARSENAULT,,,UND,13.79173923,2007,5475.43798509,{0912DCE6-29AC-4BE9-9630-B0BF150FA075},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370165,600765.757324219,5475.43798509088
MAYHOFFER,,,CON,1.72052195,2007,3446.73651449,{12E4B93C-6565-4C67-A99D-6E9EFCD40E55},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370166,74945.6352539062,3446.73651448676
MAYHOFFER,,,CON,2.97565256,2007,2560.30192247,{EFE49017-CE1E-409E-AA28-7D60BE8AD98C},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,370167,129618.907226562,2560.30192246777
